Season,Week,Name,Fan_Vote_Mean,Fan_Vote_Std,Judge_Score,Result,Method,Judge_Save_Rule
27,7,Juan Pablo Di Pace,0.11028639741419112,0.11116027041193768,28.0,Safe,percent,False
27,7,Evanna Lynch,0.11708592185329691,0.09261797014188149,29.5,Safe,percent,False
27,7,John Schneider,0.011901038479464351,0.013540155791135064,27.0,Eliminated,percent,False
27,7,Milo Manheim,0.027433519810941366,0.04841257318533974,29.0,Safe,percent,False
27,7,DeMarcus Ware,0.12295981706036822,0.07835810181453773,26.5,Eliminated,percent,False
27,7,Bobby Bones,0.1902880083501505,0.10987644936635547,26.5,Safe,percent,False
27,7,Alexis Ren,0.10235313197066044,0.11996365770369553,27.5,Safe,percent,False
27,7,Joe Amabile,0.317692165060925,0.1809395947191738,23.5,Safe,percent,False
27,8,Juan Pablo Di Pace,0.020485160737855976,0.01652810106726778,30.0,Eliminated,percent,False
27,8,Evanna Lynch,0.08559381943295866,0.05286528278838503,29.0,Safe,percent,False
27,8,Milo Manheim,0.11024833476121712,0.08310580047461683,27.5,Safe,percent,False
27,8,Bobby Bones,0.2583990845036487,0.1376862998936701,22.5,Safe,percent,False
27,8,Alexis Ren,0.15455072967212377,0.14046436045163194,29.0,Safe,percent,False
27,8,Joe Amabile,0.3707228708921946,0.2641148786854436,23.0,Eliminated,percent,False
27,9,Evanna Lynch,0.15041755020348632,0.08566165876953992,30.0,Safe,percent,False
27,9,Milo Manheim,0.19463331409672208,0.12057304563917329,30.0,Safe,percent,False
27,9,Bobby Bones,0.43572026974354366,0.14308573478030095,27.0,Safe,percent,False
27,9,Alexis Ren,0.21922886595624708,0.14446049168690303,28.5,Safe,percent,False
28,1,Kate Flannery,0.08199445807602716,0.0833468712275936,15.0,Safe,rank,True
28,1,James Van Der Beek,0.08304550234627617,0.0838560211089665,21.0,Safe,rank,True
28,1,Kel Mitchell,0.08143251031578706,0.08282346238280393,16.0,Safe,rank,True
28,1,Ray Lewis,0.08268276633764318,0.08516321212040634,15.0,Safe,rank,True
28,1,Lamar Odom,0.08072363439373274,0.08221306790431337,11.0,Safe,rank,True
28,1,Sailor Brinkley-Cook,0.08457820246243598,0.08666551648143786,18.0,Safe,rank,True
28,1,Sean Spicer,0.09097069688452157,0.08992895485281262,12.0,Safe,rank,True
28,1,Mary Wilson,0.08264223577424527,0.0843654189888005,17.0,Safe,rank,True
28,1,Lauren Alaina,0.08253846367557627,0.08509189010641179,19.0,Safe,rank,True
28,1,Ally Brooke,0.08179491256202019,0.08499934705803174,16.0,Safe,rank,True
28,1,Karamo Brown,0.08535137751115796,0.08344857048124636,17.0,Safe,rank,True
28,1,Hannah Brown,0.08224523966057573,0.08491129268069417,20.0,Safe,rank,True
28,2,Kate Flannery,0.07996232661803278,0.08584526759334342,21.0,Safe,rank,True
28,2,James Van Der Beek,0.08552965746399109,0.09572351688938302,20.0,Safe,rank,True
28,2,Kel Mitchell,0.0877566852335571,0.09415420041296255,20.0,Safe,rank,True
28,2,Ray Lewis,0.09367200280958105,0.0961483705898637,15.0,Safe,rank,True
28,2,Lamar Odom,0.09645000486056952,0.09203971918815215,12.0,Safe,rank,True
28,2,Sailor Brinkley-Cook,0.08783068984937073,0.0945903844145099,18.0,Safe,rank,True
28,2,Sean Spicer,0.09908737410224262,0.09467426568815694,16.0,Safe,rank,True
28,2,Mary Wilson,0.01350315765402104,0.019094514436086858,15.0,Eliminated,rank,True
28,2,Lauren Alaina,0.08978885861864032,0.09331265529373434,19.0,Safe,rank,True
28,2,Ally Brooke,0.0846839421352124,0.0924384927176611,20.0,Safe,rank,True
28,2,Karamo Brown,0.09166471963864936,0.09303708785847752,19.0,Safe,rank,True
28,2,Hannah Brown,0.09007058101613165,0.09417497825302053,24.0,Safe,rank,True
28,3,Kate Flannery,0.08900811881075951,0.10401634037187205,24.0,Safe,rank,True
28,3,James Van Der Beek,0.0955985329070644,0.11165668288997305,23.0,Safe,rank,True
28,3,Kel Mitchell,0.10099106467800319,0.11395208690985284,20.0,Safe,rank,True
28,3,Lamar Odom,0.1091920204798268,0.11321067323678179,12.0,Safe,rank,True
28,3,Sailor Brinkley-Cook,0.0978604238007045,0.11147876322026491,23.0,Safe,rank,True
28,3,Sean Spicer,0.1094874219584793,0.11110306704221058,15.0,Safe,rank,True
28,3,Lauren Alaina,0.10061103015075341,0.11205318765006092,20.0,Safe,rank,True
28,3,Ally Brooke,0.0938038078351843,0.10793159316492043,24.0,Safe,rank,True
28,3,Karamo Brown,0.10202787011386398,0.11070349077286684,16.0,Safe,rank,True
28,3,Hannah Brown,0.1014197092653597,0.11232653611528232,21.0,Safe,rank,True
28,4,Kate Flannery,0.10388910674453933,0.11413945773722965,26.0,Safe,rank,True
28,4,James Van Der Beek,0.10562267393507932,0.12633676744897734,28.0,Safe,rank,True
28,4,Kel Mitchell,0.10074055080491066,0.12046068294113092,32.0,Safe,rank,True
28,4,Lamar Odom,0.03309941311114417,0.04286702151680533,20.0,Eliminated,rank,True
28,4,Sailor Brinkley-Cook,0.10586779669622232,0.12146042087152935,31.0,Safe,rank,True
28,4,Sean Spicer,0.12927735826277217,0.12402432483500003,21.0,Safe,rank,True
28,4,Lauren Alaina,0.10051370617172112,0.11704010696634742,32.0,Safe,rank,True
28,4,Ally Brooke,0.09742941283854195,0.11700513363305029,32.0,Safe,rank,True
28,4,Karamo Brown,0.11769435268037134,0.12452712400630764,28.0,Safe,rank,True
28,4,Hannah Brown,0.10586562875469716,0.11888209526813331,32.0,Safe,rank,True
28,5,Kate Flannery,0.10592225505993962,0.12605504061461914,24.0,Safe,rank,True
28,5,James Van Der Beek,0.10952155088172529,0.1372701210264534,26.0,Safe,rank,True
28,5,Kel Mitchell,0.10236821984134951,0.12870609923037454,26.0,Safe,rank,True
28,5,Sailor Brinkley-Cook,0.1089461775626901,0.12913948102097592,24.0,Safe,rank,True
28,5,Sean Spicer,0.1351625200399532,0.13592205238436614,19.0,Safe,rank,True
28,5,Lauren Alaina,0.10361483707285786,0.12474846189021227,23.0,Safe,rank,True
28,5,Ally Brooke,0.101894729411055,0.12895449763614258,27.0,Safe,rank,True
28,5,Karamo Brown,0.1241059496811001,0.13704525297765208,21.0,Safe,rank,True
28,5,Hannah Brown,0.10846376044932964,0.12788200366616528,25.0,Safe,rank,True
28,6,Kate Flannery,0.09851010330008447,0.13482861501786914,27.0,Safe,rank,True
28,6,James Van Der Beek,0.10815180517675127,0.14441709948385165,27.0,Safe,rank,True
28,6,Kel Mitchell,0.11221149426517078,0.14568730408796982,26.0,Safe,rank,True
28,6,Sailor Brinkley-Cook,0.10777345996594646,0.1383260002783188,27.0,Eliminated,rank,True
28,6,Sean Spicer,0.12148397520807265,0.14075121903750462,21.0,Safe,rank,True
28,6,Lauren Alaina,0.11496900445848897,0.14632091045994017,26.0,Safe,rank,True
28,6,Ally Brooke,0.1068965319617724,0.13982374444349982,25.0,Safe,rank,True
28,6,Karamo Brown,0.11594442813690647,0.14201025291801522,25.0,Safe,rank,True
28,6,Hannah Brown,0.11405919752680631,0.14370371001043036,24.0,Safe,rank,True
28,7,Kate Flannery,0.14221984442642668,0.16068810780742165,24.0,Safe,rank,True
28,7,James Van Der Beek,0.1297776892624796,0.1669010722134942,27.0,Safe,rank,True
28,7,Kel Mitchell,0.14000881120436992,0.16977644323128352,25.5,Safe,rank,True
28,7,Sean Spicer,0.18200789259054295,0.17759807717944248,21.0,Safe,rank,True
28,7,Lauren Alaina,0.1299481849930267,0.16751553202250458,27.0,Safe,rank,True
28,7,Ally Brooke,0.11222175661659732,0.1553795881351418,27.0,Safe,rank,True
28,7,Karamo Brown,0.017034976888405766,0.03655101548357291,24.5,Eliminated,rank,True
28,7,Hannah Brown,0.14678084401815067,0.1710620077332547,26.0,Safe,rank,True
28,8,Kate Flannery,0.014143674243040149,0.03295711298301922,25.9998,Eliminated,rank,True
28,8,James Van Der Beek,0.137466514601857,0.16991071768048743,31.9998,Safe,rank,True
28,8,Kel Mitchell,0.18234399818576588,0.17586922004108352,29.9998,Safe,rank,True
28,8,Sean Spicer,0.2592337893572666,0.1858293197733051,20.0,Safe,rank,True
28,8,Lauren Alaina,0.1510326228953202,0.17128506343028435,24.0,Safe,rank,True
28,8,Ally Brooke,0.11652786483889568,0.15198228548116158,30.0,Safe,rank,True
28,8,Hannah Brown,0.13925153587785397,0.1666308860310943,30.9998,Safe,rank,True
28,9,James Van Der Beek,0.14300453767861782,0.1886390360289111,36.0,Safe,rank,True
28,9,Kel Mitchell,0.17946592294415953,0.18885825957101768,37.0,Safe,rank,True
28,9,Sean Spicer,0.1490764451540279,0.1314346975568753,25.0,Eliminated,rank,True
28,9,Lauren Alaina,0.20006606434080046,0.20707565085984306,35.0,Safe,rank,True
28,9,Ally Brooke,0.12361757487708327,0.17500739303262197,40.0,Safe,rank,True
28,9,Hannah Brown,0.20476945500531152,0.1994292556516422,35.5,Safe,rank,True
28,10,James Van Der Beek,0.1265685829397189,0.19299689576394038,25.5,Eliminated,rank,True
28,10,Kel Mitchell,0.21373746967710355,0.22917259490082878,28.5,Safe,rank,True
28,10,Lauren Alaina,0.24572957108210836,0.2513950105922046,27.0,Safe,rank,True
28,10,Ally Brooke,0.15517077241703178,0.21475814408412666,29.5,Safe,rank,True
28,10,Hannah Brown,0.2587936038840385,0.26137945757540915,27.0,Safe,rank,True
28,11,Kel Mitchell,0.23568495231127812,0.24932123059545705,29.5,Safe,rank,True
28,11,Lauren Alaina,0.29185740244279573,0.30537227335189016,28.5,Safe,rank,True
28,11,Ally Brooke,0.16867294910953554,0.2320467194543081,30.0,Safe,rank,True
28,11,Hannah Brown,0.30378469613639014,0.2999355110867377,29.0,Safe,rank,True
29,1,Anne Heche,0.06567409138129694,0.0705534338264491,18.0,Safe,rank,True
29,1,Jesse Metcalfe,0.06517333933792044,0.0698785374385229,18.0,Safe,rank,True
29,1,Chrishell Stause,0.0649618809032044,0.06803332406554907,13.0,Safe,rank,True
29,1,Skai Jackson,0.0650842130742578,0.06801153635079907,21.0,Safe,rank,True
29,1,Justina Machado,0.06697679344893112,0.07211327373288459,21.0,Safe,rank,True
29,1,Charles Oakley,0.06948977202667712,0.07225187207495866,12.0,Safe,rank,True
29,1,Veron Davis,0.06425694977743981,0.06878124322214764,17.0,Safe,rank,True
29,1,Johnny Weir,0.06982118407625636,0.0727327949702139,18.0,Safe,rank,True
29,1,Nev Schulman,0.0670309460451813,0.07106838050675246,20.0,Safe,rank,True
29,1,AJ McLean,0.066668317485315,0.07242720660237295,18.0,Safe,rank,True
29,1,Nelly,0.06849533133850258,0.0710929264033773,16.0,Safe,rank,True
29,1,Kaitlyn Bristowe,0.0648968596309377,0.06958668843399742,20.0,Safe,rank,True
29,1,Carole Baskin,0.06488277766567949,0.07012048854291672,11.0,Safe,rank,True
29,1,Monica Aldama,0.06920856687976863,0.07262318869907719,19.0,Safe,rank,True
29,1,Jeannie Mai,0.06737897692863075,0.07130260953151832,18.0,Safe,rank,True
29,2,Anne Heche,0.06821193756245174,0.08083210795682082,18.0,Safe,rank,True
29,2,Jesse Metcalfe,0.06703105730804274,0.07612195560433818,20.0,Safe,rank,True
29,2,Chrishell Stause,0.06517996050125478,0.07593537325895443,18.0,Safe,rank,True
29,2,Skai Jackson,0.072847870802808,0.07787394925180796,15.0,Safe,rank,True
29,2,Justina Machado,0.07194823068724036,0.08465055899664513,21.0,Safe,rank,True
29,2,Charles Oakley,0.016785488212559655,0.021541681907563094,15.0,Eliminated,rank,True
29,2,Veron Davis,0.06721361384509826,0.07923100382658417,18.0,Safe,rank,True
29,2,Johnny Weir,0.07197147250228314,0.08006736664536435,18.0,Safe,rank,True
29,2,Nev Schulman,0.06690638987262126,0.07766759046599417,21.0,Safe,rank,True
29,2,AJ McLean,0.0731317477839389,0.08579772052443815,19.0,Safe,rank,True
29,2,Nelly,0.0678885351743445,0.07666624859509025,18.0,Safe,rank,True
29,2,Kaitlyn Bristowe,0.06773359642094175,0.07822605469156532,22.0,Safe,rank,True
29,2,Carole Baskin,0.07539770903424915,0.07862066801546586,16.0,Safe,rank,True
29,2,Monica Aldama,0.08073846841330364,0.08152880559835515,16.0,Safe,rank,True
29,2,Jeannie Mai,0.06701392187886135,0.07571828422408859,18.0,Safe,rank,True
29,3,Anne Heche,0.08106616179264359,0.08926155049931887,15.0,Safe,rank,True
29,3,Jesse Metcalfe,0.07414386060074801,0.08955117794781141,20.0,Safe,rank,True
29,3,Chrishell Stause,0.06855853942760952,0.08785782421391376,22.0,Safe,rank,True
29,3,Skai Jackson,0.08314007911426664,0.08458254710010758,18.0,Safe,rank,True
29,3,Justina Machado,0.0749871805780802,0.09161396152477287,19.0,Safe,rank,True
29,3,Veron Davis,0.07003261966526725,0.08876856715674876,22.0,Safe,rank,True
29,3,Johnny Weir,0.07556315129415317,0.0906463385325185,24.0,Safe,rank,True
29,3,Nev Schulman,0.0685427888896339,0.08514228759595416,24.0,Safe,rank,True
29,3,AJ McLean,0.07642966491248374,0.09545884997864443,21.0,Safe,rank,True
29,3,Nelly,0.08282345216353966,0.09117122755748266,18.0,Safe,rank,True
29,3,Kaitlyn Bristowe,0.07332495631157279,0.09026861072184338,23.0,Safe,rank,True
29,3,Carole Baskin,0.018897430628485472,0.02682031727809399,12.0,Eliminated,rank,True
29,3,Monica Aldama,0.08614544080615219,0.0871185997403282,21.0,Safe,rank,True
29,3,Jeannie Mai,0.06634467381536394,0.08093802913989208,22.0,Safe,rank,True
29,4,Anne Heche,0.007003253559318683,0.0137038336809232,21.0,Eliminated,rank,True
29,4,Jesse Metcalfe,0.10436209698647565,0.10663754086601293,21.0,Safe,rank,True
29,4,Chrishell Stause,0.07741738363897746,0.09204267054455648,22.0,Safe,rank,True
29,4,Skai Jackson,0.10397304067127021,0.10160700119780179,28.0,Safe,rank,True
29,4,Justina Machado,0.07479239908214659,0.09996110715108235,24.0,Safe,rank,True
29,4,Veron Davis,0.07526128977833016,0.09736589877052713,22.0,Safe,rank,True
29,4,Johnny Weir,0.07646104813912342,0.09622102925660497,24.0,Safe,rank,True
29,4,Nev Schulman,0.07520632614502526,0.09703519967577041,24.0,Safe,rank,True
29,4,AJ McLean,0.07750431078874218,0.10465010063664197,24.0,Safe,rank,True
29,4,Nelly,0.0972664884337023,0.09630313941103397,21.0,Safe,rank,True
29,4,Kaitlyn Bristowe,0.06474140198129082,0.09071207416495808,25.0,Safe,rank,True
29,4,Monica Aldama,0.0893556265511246,0.09555321712531209,24.0,Safe,rank,True
29,4,Jeannie Mai,0.07665533424447155,0.09171841384323601,21.0,Safe,rank,True
29,5,Jesse Metcalfe,0.025267101227922074,0.035466836039499974,19.0,Eliminated,rank,True
29,5,Chrishell Stause,0.08914658629842849,0.10283690890043282,19.0,Safe,rank,True
29,5,Skai Jackson,0.11053645495462543,0.11062451477231998,24.0,Safe,rank,True
29,5,Justina Machado,0.07239818746655363,0.10021509987088915,24.0,Safe,rank,True
29,5,Veron Davis,0.09104275461022938,0.11652514501911095,21.0,Safe,rank,True
29,5,Johnny Weir,0.09298832164454612,0.10813717817628228,29.0,Safe,rank,True
29,5,Nev Schulman,0.07968292771571568,0.10663337935994044,26.0,Safe,rank,True
29,5,AJ McLean,0.09195169590611556,0.11276096284214661,24.0,Safe,rank,True
29,5,Nelly,0.10560952228640223,0.1093548259088933,24.0,Safe,rank,True
29,5,Kaitlyn Bristowe,0.08592722811454455,0.11538748157089995,27.0,Safe,rank,True
29,5,Monica Aldama,0.07997856708033105,0.08656549132790388,26.0,Safe,rank,True
29,5,Jeannie Mai,0.07547065269458506,0.09616521267311254,24.0,Safe,rank,True
29,6,Chrishell Stause,0.1184488140479786,0.12163471317036384,24.0,Safe,rank,True
29,6,Skai Jackson,0.1514808464575191,0.12681024094223303,18.0,Safe,rank,True
29,6,Justina Machado,0.08238832295584331,0.1122169182801723,27.0,Safe,rank,True
29,6,Veron Davis,0.015434272428049112,0.029941461262452975,21.0,Eliminated,rank,True
29,6,Johnny Weir,0.10309261545982781,0.11136536722407267,22.0,Safe,rank,True
29,6,Nev Schulman,0.08006522509871297,0.1113178618034757,26.0,Safe,rank,True
29,6,AJ McLean,0.09644718209028165,0.12450630303491991,27.0,Safe,rank,True
29,6,Nelly,0.11661870883622885,0.1294181876709032,24.0,Safe,rank,True
29,6,Kaitlyn Bristowe,0.08585912874020236,0.12092302936352932,27.0,Safe,rank,True
29,6,Monica Aldama,0.07855694806727112,0.09549600507119556,27.0,Safe,rank,True
29,6,Jeannie Mai,0.07160793581808451,0.09669109536880344,25.0,Safe,rank,True
29,7,Chrishell Stause,0.11921200414036945,0.12734846402195604,26.0,Safe,rank,True
29,7,Skai Jackson,0.14396816369160023,0.13380763557291783,27.0,Safe,rank,True
29,7,Justina Machado,0.0728705321623223,0.10550704623131682,26.0,Safe,rank,True
29,7,Johnny Weir,0.1130506186472614,0.12410576416164701,27.0,Safe,rank,True
29,7,Nev Schulman,0.09235661222043232,0.12750109509298144,30.0,Safe,rank,True
29,7,AJ McLean,0.09808796949015201,0.1310747897591246,26.0,Safe,rank,True
29,7,Nelly,0.12459793531501745,0.14170224428941294,27.0,Safe,rank,True
29,7,Kaitlyn Bristowe,0.11817617423090407,0.1445098003459174,24.0,Safe,rank,True
29,7,Monica Aldama,0.030224350740413988,0.04686432871577077,22.0,Eliminated,rank,True
29,7,Jeannie Mai,0.08745563936152663,0.11298337084774604,25.0,Safe,rank,True
29,8,Chrishell Stause,0.012190120492792616,0.02337922888142853,27.0,Eliminated,rank,True
29,8,Skai Jackson,0.1944255854268402,0.14731113426109751,26.9998,Safe,rank,True
29,8,Justina Machado,0.09319573154256905,0.11005728893079446,28.9998,Safe,rank,True
29,8,Johnny Weir,0.10646159019000732,0.13073370113169175,30.0,Safe,rank,True
29,8,Nev Schulman,0.12274754875605813,0.1330771480981204,30.0,Safe,rank,True
29,8,AJ McLean,0.1366642469684291,0.13496196334853497,27.0,Safe,rank,True
29,8,Nelly,0.19007835991728256,0.1663422466938752,24.0,Safe,rank,True
29,8,Kaitlyn Bristowe,0.14423681670602023,0.14715666372680344,28.0,Safe,rank,True
29,9,Skai Jackson,0.2028026796897667,0.16444913675607695,28.9998,Safe,rank,True
29,9,Justina Machado,0.1103935492559534,0.11970622117147077,25.9998,Safe,rank,True
29,9,Johnny Weir,0.10769884968504215,0.14129902538607858,30.0,Safe,rank,True
29,9,Nev Schulman,0.1375435203893256,0.1446956062234728,28.9998,Safe,rank,True
29,9,AJ McLean,0.06569611839205118,0.06452423435493926,24.9998,Eliminated,rank,True
29,9,Nelly,0.23567233646043564,0.18435563030323404,24.0,Safe,rank,True
29,9,Kaitlyn Bristowe,0.14019294612742447,0.1522948630182621,30.0,Safe,rank,True
29,10,Skai Jackson,0.04648919818027545,0.05609492536218097,28.5,Eliminated,rank,True
29,10,Justina Machado,0.14420421824433166,0.13151440536933975,29.0,Safe,rank,True
29,10,Johnny Weir,0.14687316073691195,0.15938879251541907,28.5,Eliminated,rank,True
29,10,Nev Schulman,0.16953499603279787,0.1460105630198661,30.0,Safe,rank,True
29,10,Nelly,0.34484526343031374,0.24161679999053595,28.0,Safe,rank,True
29,10,Kaitlyn Bristowe,0.14805316337536834,0.14356952706698684,30.0,Safe,rank,True
29,11,Justina Machado,0.1871440230172502,0.1870891627719054,30.0,Safe,rank,True
29,11,Nev Schulman,0.21361072123740055,0.18814858564168654,30.0,Safe,rank,True
29,11,Nelly,0.40383466457590533,0.28318935695130465,28.5,Safe,rank,True
29,11,Kaitlyn Bristowe,0.1954105911694425,0.2045362974454458,30.0,Safe,rank,True
30,1,Martin Kove,0.06764940258062438,0.07276856016491215,13.0,Safe,rank,True
30,1,Brian Austin Green,0.06876531431687338,0.07395112894204908,24.0,Safe,rank,True
30,1,Melora Hardin,0.06612202306444011,0.06949527768435025,26.0,Safe,rank,True
30,1,Matt James,0.06820347708259183,0.07361975873659836,24.0,Safe,rank,True
30,1,"Mike ""The Miz"" Mizanin",0.06439272465253437,0.06950352601250337,24.0,Safe,rank,True
30,1,Suni Lee,0.06648400641998835,0.0708260149266475,28.0,Safe,rank,True
30,1,Iman Shumpert,0.06576493056800994,0.06949401344739295,21.0,Safe,rank,True
30,1,Cody Rigsby,0.06714818777939888,0.07337575198953375,24.0,Safe,rank,True
30,1,Melanie C,0.06711015471169533,0.07105214833105908,27.0,Safe,rank,True
30,1,Jimmie Allen,0.06638288265634583,0.06938244399906625,22.0,Safe,rank,True
30,1,Olivia Jade,0.06408266641445659,0.06848046610927411,25.0,Safe,rank,True
30,1,JoJo Siwa,0.06681211369462374,0.06880582526096163,29.0,Safe,rank,True
30,1,Christine Chiu,0.0686176142096272,0.07306876423072588,25.0,Safe,rank,True
30,1,Kenya Moore,0.065238016492236,0.07046132324376177,26.0,Safe,rank,True
30,1,Amanda Kloots,0.06722648535655362,0.07265916850552019,28.0,Safe,rank,True
30,2,Martin Kove,0.015229237364843981,0.02008423806428485,15.0,Eliminated,rank,True
30,2,Brian Austin Green,0.07872260444904959,0.08358419782199193,23.0,Safe,rank,True
30,2,Melora Hardin,0.06855046850921843,0.08014224142995036,27.0,Safe,rank,True
30,2,Matt James,0.0774233605544057,0.08412952064847672,22.0,Safe,rank,True
30,2,"Mike ""The Miz"" Mizanin",0.06435499395453788,0.07674131953541724,26.0,Safe,rank,True
30,2,Suni Lee,0.07000434249002212,0.08122196863874857,28.0,Safe,rank,True
30,2,Iman Shumpert,0.07094826606978849,0.08034440398039965,25.0,Safe,rank,True
30,2,Cody Rigsby,0.0742619813381635,0.08644467439061852,24.0,Safe,rank,True
30,2,Melanie C,0.06950836034997654,0.0796247041283823,30.0,Safe,rank,True
30,2,Jimmie Allen,0.06763900808985886,0.07995639805759333,27.0,Safe,rank,True
30,2,Olivia Jade,0.06572371489559577,0.07668401617111452,27.0,Safe,rank,True
30,2,JoJo Siwa,0.06884373440714261,0.0797382157915297,31.0,Safe,rank,True
30,2,Christine Chiu,0.07240103683786686,0.0838323515977374,24.0,Safe,rank,True
30,2,Kenya Moore,0.07029312160895851,0.0788290020298117,24.0,Safe,rank,True
30,2,Amanda Kloots,0.06609576908057029,0.07980598115088729,32.0,Safe,rank,True
30,3,Brian Austin Green,0.11481633347653117,0.09790183484858068,19.0,Safe,rank,True
30,3,Melora Hardin,0.06308619678738513,0.07541380193909031,23.0,Safe,rank,True
30,3,Matt James,0.09118449665968069,0.09041103436577998,20.0,Safe,rank,True
30,3,"Mike ""The Miz"" Mizanin",0.049231317333648265,0.06391325794246415,22.0,Safe,rank,True
30,3,Suni Lee,0.0634786547738003,0.07260124909481294,21.0,Safe,rank,True
30,3,Iman Shumpert,0.09286796758061261,0.07613369466150313,19.0,Safe,rank,True
30,3,Cody Rigsby,0.14928959714572607,0.12148041485534089,18.0,Safe,rank,True
30,3,Melanie C,0.06214670233865888,0.0832655187246108,22.0,Safe,rank,True
30,3,Jimmie Allen,0.09613523826358931,0.08843285228060471,20.0,Safe,rank,True
30,3,Olivia Jade,0.05332259739835682,0.06570744982767064,24.0,Safe,rank,True
30,3,JoJo Siwa,0.05089712353222817,0.06492257603528652,24.0,Safe,rank,True
30,3,Christine Chiu,0.0009373360428430971,0.003186719275814907,21.0,Eliminated,rank,True
30,3,Kenya Moore,0.07119321726770583,0.08453331729967217,21.0,Safe,rank,True
30,3,Amanda Kloots,0.04141322139923262,0.05660720336540593,24.0,Safe,rank,True
30,4,Brian Austin Green,0.028166639270644583,0.03265041012140467,26.0,Eliminated,rank,True
30,4,Melora Hardin,0.0688673754455939,0.0822314378733497,36.5,Safe,rank,True
30,4,Matt James,0.11366679297583801,0.10574262464929554,28.5,Eliminated,rank,True
30,4,"Mike ""The Miz"" Mizanin",0.05798773515502845,0.07170090488081325,32.5,Safe,rank,True
30,4,Suni Lee,0.06042884066768764,0.08557313921342317,34.0,Safe,rank,True
30,4,Iman Shumpert,0.09832017080467342,0.07420630920730376,31.5,Safe,rank,True
30,4,Cody Rigsby,0.15139268352223337,0.11711287539077551,29.0,Safe,rank,True
30,4,Melanie C,0.0896530532984618,0.10784985646196535,33.0,Safe,rank,True
30,4,Jimmie Allen,0.10320336053719742,0.09249645573735157,32.5,Safe,rank,True
30,4,Olivia Jade,0.051944733193536784,0.07326610474111926,35.0,Safe,rank,True
30,4,JoJo Siwa,0.06577036308178169,0.08871641284547901,35.0,Safe,rank,True
30,4,Kenya Moore,0.06811272823248872,0.09081714268464776,29.5,Safe,rank,True
30,4,Amanda Kloots,0.04248552381483438,0.06169500752558972,34.0,Safe,rank,True
30,5,Melora Hardin,0.09754023874022066,0.08259293886209,36.0,Safe,rank,True
30,5,"Mike ""The Miz"" Mizanin",0.11565630161942156,0.07009938244715691,32.0,Safe,rank,True
30,5,Suni Lee,0.028171572779001345,0.037616877161480926,36.0,Safe,rank,True
30,5,Iman Shumpert,0.14394774044117542,0.11912347630787047,28.0,Safe,rank,True
30,5,Cody Rigsby,0.29575133706096146,0.1268674572278924,32.0,Safe,rank,True
30,5,Melanie C,0.00011635513568054672,0.0005125990245174606,36.0,Eliminated,rank,True
30,5,Jimmie Allen,0.1265835589056925,0.0621050392595081,34.0,Safe,rank,True
30,5,Olivia Jade,0.08003467433263806,0.09544698909770062,36.0,Safe,rank,True
30,5,JoJo Siwa,0.0476739771141546,0.05755696185388536,40.0,Safe,rank,True
30,5,Kenya Moore,0.046324763028944636,0.09082286405997791,36.0,Safe,rank,True
30,5,Amanda Kloots,0.01819948084211248,0.031338233521080915,39.0,Safe,rank,True
30,6,Melora Hardin,0.08861913586606569,0.0906523585040843,34.0,Safe,rank,True
30,6,"Mike ""The Miz"" Mizanin",0.11422407932221514,0.08605573740217992,34.0,Safe,rank,True
30,6,Suni Lee,0.03036146099345583,0.0448929182735888,36.0,Safe,rank,True
30,6,Iman Shumpert,0.15950391974850955,0.12832932859083201,40.0,Safe,rank,True
30,6,Cody Rigsby,0.32073428722615893,0.1353931715979021,36.0,Safe,rank,True
30,6,Jimmie Allen,0.1269680171921901,0.07694291716883395,38.0,Safe,rank,True
30,6,Olivia Jade,0.08382886794037217,0.10958114015171372,36.0,Safe,rank,True
30,6,JoJo Siwa,0.04716344866766928,0.0674901046222402,40.0,Safe,rank,True
30,6,Kenya Moore,0.013561855274722855,0.032391993454180465,32.0,Eliminated,rank,True
30,6,Amanda Kloots,0.0150349277686403,0.034209519157980456,38.0,Safe,rank,True
30,7,Melora Hardin,0.0916734618859548,0.09868239252800311,38.0,Safe,rank,True
30,7,"Mike ""The Miz"" Mizanin",0.07816100151483071,0.07937252951755203,32.0,Eliminated,rank,True
30,7,Suni Lee,0.034257913741474286,0.05595970404427376,34.0,Safe,rank,True
30,7,Iman Shumpert,0.19857122961428314,0.13489839589373062,34.0,Safe,rank,True
30,7,Cody Rigsby,0.31066005215418885,0.1335049469265474,36.0,Safe,rank,True
30,7,Jimmie Allen,0.13323606063007232,0.08442999986660218,38.0,Safe,rank,True
30,7,Olivia Jade,0.07429873396545321,0.10702943766753005,42.0,Safe,rank,True
30,7,JoJo Siwa,0.059041346757533225,0.08628615744100301,39.0,Safe,rank,True
30,7,Amanda Kloots,0.02010019973620862,0.04510071720039663,34.0,Safe,rank,True
30,8,Melora Hardin,0.08739348014808047,0.11329474469107813,42.0,Safe,rank,True
30,8,Suni Lee,0.03796060536103217,0.06910459508167392,42.0,Safe,rank,True
30,8,Iman Shumpert,0.2600849090482912,0.15848596651315647,35.0,Safe,rank,True
30,8,Cody Rigsby,0.3347407425525668,0.14640180642446837,38.0,Safe,rank,True
30,8,Jimmie Allen,0.10998985192123734,0.07547271511985726,32.0,Eliminated,rank,True
30,8,Olivia Jade,0.0769706171467306,0.12776235880463538,36.0,Eliminated,rank,True
