Season,Celebrity,Week,Judge_Score_Total,Num_Judges,Status,Eliminated_Week_Idx,Judge_Share,Judge_Rank,Num_Contestants,Judge_Rank_Norm
27,Juan Pablo Di Pace,8,30.0,3,Eliminated,8,0.18633540372670807,1.0,6,0.16666666666666666
27,Evanna Lynch,8,29.0,3,Safe,11,0.18012422360248448,2.0,6,0.3333333333333333
27,Milo Manheim,8,27.5,3,Safe,11,0.17080745341614906,4.0,6,0.6666666666666666
27,Bobby Bones,8,22.5,3,Safe,11,0.13975155279503104,6.0,6,1.0
27,Alexis Ren,8,29.0,3,Safe,11,0.18012422360248448,2.0,6,0.3333333333333333
27,Joe Amabile,8,23.0,3,Eliminated,8,0.14285714285714285,5.0,6,0.8333333333333334
27,Evanna Lynch,9,30.0,3,Safe,11,0.2597402597402597,1.0,4,0.25
27,Milo Manheim,9,30.0,3,Safe,11,0.2597402597402597,1.0,4,0.25
27,Bobby Bones,9,27.0,3,Safe,11,0.23376623376623376,4.0,4,1.0
27,Alexis Ren,9,28.5,3,Safe,11,0.24675324675324675,3.0,4,0.75
28,Kate Flannery,1,15.0,3,Safe,8,0.07614213197969544,9.0,12,0.75
28,James Van Der Beek,1,21.0,3,Safe,10,0.1065989847715736,1.0,12,0.08333333333333333
28,Kel Mitchell,1,16.0,3,Safe,11,0.08121827411167512,7.0,12,0.5833333333333334
28,Ray Lewis,1,15.0,3,Safe,11,0.07614213197969544,9.0,12,0.75
28,Lamar Odom,1,11.0,3,Safe,4,0.05583756345177665,12.0,12,1.0
28,Sailor Brinkley-Cook,1,18.0,3,Safe,6,0.09137055837563451,4.0,12,0.3333333333333333
28,Sean Spicer,1,12.0,3,Safe,9,0.06091370558375635,11.0,12,0.9166666666666666
28,Mary Wilson,1,17.0,3,Safe,2,0.08629441624365482,5.0,12,0.4166666666666667
28,Lauren Alaina,1,19.0,3,Safe,11,0.09644670050761421,3.0,12,0.25
28,Ally Brooke,1,16.0,3,Safe,11,0.08121827411167512,7.0,12,0.5833333333333334
28,Karamo Brown,1,17.0,3,Safe,7,0.08629441624365482,5.0,12,0.4166666666666667
28,Hannah Brown,1,20.0,3,Safe,11,0.10152284263959391,2.0,12,0.16666666666666666
28,Kate Flannery,2,21.0,3,Safe,8,0.0958904109589041,2.0,12,0.16666666666666666
28,James Van Der Beek,2,20.0,3,Safe,10,0.091324200913242,3.0,12,0.25
28,Kel Mitchell,2,20.0,3,Safe,11,0.091324200913242,3.0,12,0.25
28,Ray Lewis,2,15.0,3,Safe,11,0.0684931506849315,10.0,12,0.8333333333333334
28,Lamar Odom,2,12.0,3,Safe,4,0.0547945205479452,12.0,12,1.0
28,Sailor Brinkley-Cook,2,18.0,3,Safe,6,0.0821917808219178,8.0,12,0.6666666666666666
28,Sean Spicer,2,16.0,3,Safe,9,0.0730593607305936,9.0,12,0.75
28,Mary Wilson,2,15.0,3,Eliminated,2,0.0684931506849315,10.0,12,0.8333333333333334
28,Lauren Alaina,2,19.0,3,Safe,11,0.0867579908675799,6.0,12,0.5
28,Ally Brooke,2,20.0,3,Safe,11,0.091324200913242,3.0,12,0.25
28,Karamo Brown,2,19.0,3,Safe,7,0.0867579908675799,6.0,12,0.5
28,Hannah Brown,2,24.0,3,Safe,11,0.1095890410958904,1.0,12,0.08333333333333333
28,Kate Flannery,3,24.0,3,Safe,8,0.12121212121212122,1.0,10,0.1
28,James Van Der Beek,3,23.0,3,Safe,10,0.11616161616161616,3.0,10,0.3
28,Kel Mitchell,3,20.0,3,Safe,11,0.10101010101010101,6.0,10,0.6
28,Lamar Odom,3,12.0,3,Safe,4,0.06060606060606061,10.0,10,1.0
28,Sailor Brinkley-Cook,3,23.0,3,Safe,6,0.11616161616161616,3.0,10,0.3
28,Sean Spicer,3,15.0,3,Safe,9,0.07575757575757576,9.0,10,0.9
28,Lauren Alaina,3,20.0,3,Safe,11,0.10101010101010101,6.0,10,0.6
28,Ally Brooke,3,24.0,3,Safe,11,0.12121212121212122,1.0,10,0.1
28,Karamo Brown,3,16.0,3,Safe,7,0.08080808080808081,8.0,10,0.8
28,Hannah Brown,3,21.0,3,Safe,11,0.10606060606060606,5.0,10,0.5
28,Kate Flannery,4,26.0,4,Safe,8,0.09219858156028368,8.0,10,0.8
28,James Van Der Beek,4,28.0,4,Safe,10,0.09929078014184398,6.0,10,0.6
28,Kel Mitchell,4,32.0,4,Safe,11,0.11347517730496454,1.0,10,0.1
28,Lamar Odom,4,20.0,4,Eliminated,4,0.07092198581560284,10.0,10,1.0
28,Sailor Brinkley-Cook,4,31.0,4,Safe,6,0.1099290780141844,5.0,10,0.5
28,Sean Spicer,4,21.0,4,Safe,9,0.07446808510638298,9.0,10,0.9
28,Lauren Alaina,4,32.0,4,Safe,11,0.11347517730496454,1.0,10,0.1
28,Ally Brooke,4,32.0,4,Safe,11,0.11347517730496454,1.0,10,0.1
28,Karamo Brown,4,28.0,4,Safe,7,0.09929078014184398,6.0,10,0.6
28,Hannah Brown,4,32.0,4,Safe,11,0.11347517730496454,1.0,10,0.1
28,Kate Flannery,5,24.0,3,Safe,8,0.11162790697674418,5.0,9,0.5555555555555556
28,James Van Der Beek,5,26.0,3,Safe,10,0.12093023255813953,2.0,9,0.2222222222222222
28,Kel Mitchell,5,26.0,3,Safe,11,0.12093023255813953,2.0,9,0.2222222222222222
28,Sailor Brinkley-Cook,5,24.0,3,Safe,6,0.11162790697674418,5.0,9,0.5555555555555556
28,Sean Spicer,5,19.0,3,Safe,9,0.08837209302325581,9.0,9,1.0
28,Lauren Alaina,5,23.0,3,Safe,11,0.10697674418604651,7.0,9,0.7777777777777778
28,Ally Brooke,5,27.0,3,Safe,11,0.12558139534883722,1.0,9,0.1111111111111111
28,Karamo Brown,5,21.0,3,Safe,7,0.09767441860465116,8.0,9,0.8888888888888888
28,Hannah Brown,5,25.0,3,Safe,11,0.11627906976744186,4.0,9,0.4444444444444444
28,Kate Flannery,6,27.0,3,Safe,8,0.11842105263157894,1.0,9,0.1111111111111111
28,James Van Der Beek,6,27.0,3,Safe,10,0.11842105263157894,1.0,9,0.1111111111111111
28,Kel Mitchell,6,26.0,3,Safe,11,0.11403508771929824,4.0,9,0.4444444444444444
28,Sailor Brinkley-Cook,6,27.0,3,Eliminated,6,0.11842105263157894,1.0,9,0.1111111111111111
28,Sean Spicer,6,21.0,3,Safe,9,0.09210526315789473,9.0,9,1.0
28,Lauren Alaina,6,26.0,3,Safe,11,0.11403508771929824,4.0,9,0.4444444444444444
28,Ally Brooke,6,25.0,3,Safe,11,0.10964912280701754,6.0,9,0.6666666666666666
28,Karamo Brown,6,25.0,3,Safe,7,0.10964912280701754,6.0,9,0.6666666666666666
28,Hannah Brown,6,24.0,3,Safe,11,0.10526315789473684,8.0,9,0.8888888888888888
28,Kate Flannery,7,24.0,3,Safe,8,0.1188118811881188,7.0,8,0.875
28,James Van Der Beek,7,27.0,3,Safe,10,0.13366336633663367,1.0,8,0.125
28,Kel Mitchell,7,25.5,3,Safe,11,0.12623762376237624,5.0,8,0.625
28,Sean Spicer,7,21.0,3,Safe,9,0.10396039603960396,8.0,8,1.0
28,Lauren Alaina,7,27.0,3,Safe,11,0.13366336633663367,1.0,8,0.125
28,Ally Brooke,7,27.0,3,Safe,11,0.13366336633663367,1.0,8,0.125
28,Karamo Brown,7,24.5,3,Eliminated,7,0.12128712871287128,6.0,8,0.75
28,Hannah Brown,7,26.0,3,Safe,11,0.12871287128712872,4.0,8,0.5
28,Kate Flannery,8,25.9998,3,Eliminated,8,0.13471454803957736,5.0,7,0.7142857142857143
28,James Van Der Beek,8,31.9998,3,Safe,10,0.1658027598041857,1.0,7,0.14285714285714285
28,Kel Mitchell,8,29.9998,3,Safe,11,0.15544002254931627,4.0,7,0.5714285714285714
28,Sean Spicer,8,20.0,3,Safe,9,0.1036273725486945,7.0,7,1.0
28,Lauren Alaina,8,24.0,3,Safe,11,0.1243528470584334,6.0,7,0.8571428571428571
28,Ally Brooke,8,30.0,3,Safe,11,0.15544105882304174,3.0,7,0.42857142857142855
28,Hannah Brown,8,30.9998,3,Safe,11,0.160621391176751,2.0,7,0.2857142857142857
28,James Van Der Beek,9,36.0,4,Safe,10,0.17266187050359713,3.0,6,0.5
28,Kel Mitchell,9,37.0,4,Safe,11,0.1774580335731415,2.0,6,0.3333333333333333
28,Sean Spicer,9,25.0,4,Eliminated,9,0.11990407673860912,6.0,6,1.0
28,Lauren Alaina,9,35.0,4,Safe,11,0.16786570743405277,5.0,6,0.8333333333333334
28,Ally Brooke,9,40.0,4,Safe,11,0.19184652278177458,1.0,6,0.16666666666666666
28,Hannah Brown,9,35.5,4,Safe,11,0.17026378896882494,4.0,6,0.6666666666666666
28,James Van Der Beek,10,25.5,3,Eliminated,10,0.18545454545454546,5.0,5,1.0
28,Kel Mitchell,10,28.5,3,Safe,11,0.20727272727272728,2.0,5,0.4
28,Lauren Alaina,10,27.0,3,Safe,11,0.19636363636363635,3.0,5,0.6
28,Ally Brooke,10,29.5,3,Safe,11,0.21454545454545454,1.0,5,0.2
28,Hannah Brown,10,27.0,3,Safe,11,0.19636363636363635,3.0,5,0.6
28,Kel Mitchell,11,29.5,3,Eliminated,11,0.25213675213675213,2.0,4,0.5
28,Lauren Alaina,11,28.5,3,Eliminated,11,0.24358974358974358,4.0,4,1.0
28,Ally Brooke,11,30.0,3,Eliminated,11,0.2564102564102564,1.0,4,0.25
28,Hannah Brown,11,29.0,3,Eliminated,11,0.24786324786324787,3.0,4,0.75
29,Anne Heche,1,18.0,3,Safe,4,0.06923076923076923,6.0,15,0.4
29,Jesse Metcalfe,1,18.0,3,Safe,5,0.06923076923076923,6.0,15,0.4
29,Chrishell Stause,1,13.0,3,Safe,8,0.05,13.0,15,0.8666666666666667
29,Skai Jackson,1,21.0,3,Safe,10,0.08076923076923077,1.0,15,0.06666666666666667
29,Justina Machado,1,21.0,3,Safe,11,0.08076923076923077,1.0,15,0.06666666666666667
29,Charles Oakley,1,12.0,3,Safe,2,0.046153846153846156,14.0,15,0.9333333333333333
29,Veron Davis,1,17.0,3,Safe,6,0.06538461538461539,11.0,15,0.7333333333333333
29,Johnny Weir,1,18.0,3,Safe,10,0.06923076923076923,6.0,15,0.4
29,Nev Schulman,1,20.0,3,Safe,11,0.07692307692307693,3.0,15,0.2
29,AJ McLean,1,18.0,3,Safe,9,0.06923076923076923,6.0,15,0.4
29,Nelly,1,16.0,3,Safe,11,0.06153846153846154,12.0,15,0.8
29,Kaitlyn Bristowe,1,20.0,3,Safe,11,0.07692307692307693,3.0,15,0.2
29,Carole Baskin,1,11.0,3,Safe,3,0.04230769230769231,15.0,15,1.0
29,Monica Aldama,1,19.0,3,Safe,7,0.07307692307692308,5.0,15,0.3333333333333333
29,Jeannie Mai,1,18.0,3,Safe,11,0.06923076923076923,6.0,15,0.4
29,Anne Heche,2,18.0,3,Safe,4,0.06593406593406594,6.0,15,0.4
29,Jesse Metcalfe,2,20.0,3,Safe,5,0.07326007326007326,4.0,15,0.26666666666666666
29,Chrishell Stause,2,18.0,3,Safe,8,0.06593406593406594,6.0,15,0.4
29,Skai Jackson,2,15.0,3,Safe,10,0.054945054945054944,14.0,15,0.9333333333333333
29,Justina Machado,2,21.0,3,Safe,11,0.07692307692307693,2.0,15,0.13333333333333333
29,Charles Oakley,2,15.0,3,Eliminated,2,0.054945054945054944,14.0,15,0.9333333333333333
29,Veron Davis,2,18.0,3,Safe,6,0.06593406593406594,6.0,15,0.4
29,Johnny Weir,2,18.0,3,Safe,10,0.06593406593406594,6.0,15,0.4
29,Nev Schulman,2,21.0,3,Safe,11,0.07692307692307693,2.0,15,0.13333333333333333
29,AJ McLean,2,19.0,3,Safe,9,0.0695970695970696,5.0,15,0.3333333333333333
29,Nelly,2,18.0,3,Safe,11,0.06593406593406594,6.0,15,0.4
29,Kaitlyn Bristowe,2,22.0,3,Safe,11,0.08058608058608059,1.0,15,0.06666666666666667
29,Carole Baskin,2,16.0,3,Safe,3,0.05860805860805861,12.0,15,0.8
29,Monica Aldama,2,16.0,3,Safe,7,0.05860805860805861,12.0,15,0.8
29,Jeannie Mai,2,18.0,3,Safe,11,0.06593406593406594,6.0,15,0.4
29,Anne Heche,3,15.0,3,Safe,4,0.05338078291814947,13.0,14,0.9285714285714286
29,Jesse Metcalfe,3,20.0,3,Safe,5,0.0711743772241993,9.0,14,0.6428571428571429
29,Chrishell Stause,3,22.0,3,Safe,8,0.07829181494661921,4.0,14,0.2857142857142857
29,Skai Jackson,3,18.0,3,Safe,10,0.06405693950177936,11.0,14,0.7857142857142857
29,Justina Machado,3,19.0,3,Safe,11,0.06761565836298933,10.0,14,0.7142857142857143
29,Veron Davis,3,22.0,3,Safe,6,0.07829181494661921,4.0,14,0.2857142857142857
29,Johnny Weir,3,24.0,3,Safe,10,0.08540925266903915,1.0,14,0.07142857142857142
29,Nev Schulman,3,24.0,3,Safe,11,0.08540925266903915,1.0,14,0.07142857142857142
29,AJ McLean,3,21.0,3,Safe,9,0.07473309608540925,7.0,14,0.5
29,Nelly,3,18.0,3,Safe,11,0.06405693950177936,11.0,14,0.7857142857142857
29,Kaitlyn Bristowe,3,23.0,3,Safe,11,0.08185053380782918,3.0,14,0.21428571428571427
29,Carole Baskin,3,12.0,3,Eliminated,3,0.042704626334519574,14.0,14,1.0
29,Monica Aldama,3,21.0,3,Safe,7,0.07473309608540925,7.0,14,0.5
29,Jeannie Mai,3,22.0,3,Safe,11,0.07829181494661921,4.0,14,0.2857142857142857
29,Anne Heche,4,21.0,3,Eliminated,4,0.06976744186046512,10.0,13,0.7692307692307693
29,Jesse Metcalfe,4,21.0,3,Safe,5,0.06976744186046512,10.0,13,0.7692307692307693
29,Chrishell Stause,4,22.0,3,Safe,8,0.07308970099667775,8.0,13,0.6153846153846154
29,Skai Jackson,4,28.0,3,Safe,10,0.09302325581395349,1.0,13,0.07692307692307693
29,Justina Machado,4,24.0,3,Safe,11,0.07973421926910298,3.0,13,0.23076923076923078
29,Veron Davis,4,22.0,3,Safe,6,0.07308970099667775,8.0,13,0.6153846153846154
29,Johnny Weir,4,24.0,3,Safe,10,0.07973421926910298,3.0,13,0.23076923076923078
29,Nev Schulman,4,24.0,3,Safe,11,0.07973421926910298,3.0,13,0.23076923076923078
29,AJ McLean,4,24.0,3,Safe,9,0.07973421926910298,3.0,13,0.23076923076923078
29,Nelly,4,21.0,3,Safe,11,0.06976744186046512,10.0,13,0.7692307692307693
29,Kaitlyn Bristowe,4,25.0,3,Safe,11,0.08305647840531562,2.0,13,0.15384615384615385
29,Monica Aldama,4,24.0,3,Safe,7,0.07973421926910298,3.0,13,0.23076923076923078
29,Jeannie Mai,4,21.0,3,Safe,11,0.06976744186046512,10.0,13,0.7692307692307693
29,Jesse Metcalfe,5,19.0,3,Eliminated,5,0.06620209059233449,11.0,12,0.9166666666666666
29,Chrishell Stause,5,19.0,3,Safe,8,0.06620209059233449,11.0,12,0.9166666666666666
29,Skai Jackson,5,24.0,3,Safe,10,0.08362369337979095,5.0,12,0.4166666666666667
29,Justina Machado,5,24.0,3,Safe,11,0.08362369337979095,5.0,12,0.4166666666666667
29,Veron Davis,5,21.0,3,Safe,6,0.07317073170731707,10.0,12,0.8333333333333334
29,Johnny Weir,5,29.0,3,Safe,10,0.10104529616724739,1.0,12,0.08333333333333333
29,Nev Schulman,5,26.0,3,Safe,11,0.09059233449477352,3.0,12,0.25
29,AJ McLean,5,24.0,3,Safe,9,0.08362369337979095,5.0,12,0.4166666666666667
29,Nelly,5,24.0,3,Safe,11,0.08362369337979095,5.0,12,0.4166666666666667
29,Kaitlyn Bristowe,5,27.0,3,Safe,11,0.09407665505226481,2.0,12,0.16666666666666666
29,Monica Aldama,5,26.0,3,Safe,7,0.09059233449477352,3.0,12,0.25
29,Jeannie Mai,5,24.0,3,Safe,11,0.08362369337979095,5.0,12,0.4166666666666667
29,Chrishell Stause,6,24.0,3,Safe,8,0.08955223880597014,7.0,11,0.6363636363636364
29,Skai Jackson,6,18.0,3,Safe,10,0.06716417910447761,11.0,11,1.0
29,Justina Machado,6,27.0,3,Safe,11,0.10074626865671642,1.0,11,0.09090909090909091
29,Veron Davis,6,21.0,3,Eliminated,6,0.07835820895522388,10.0,11,0.9090909090909091
29,Johnny Weir,6,22.0,3,Safe,10,0.08208955223880597,9.0,11,0.8181818181818182
29,Nev Schulman,6,26.0,3,Safe,11,0.09701492537313433,5.0,11,0.45454545454545453
29,AJ McLean,6,27.0,3,Safe,9,0.10074626865671642,1.0,11,0.09090909090909091
29,Nelly,6,24.0,3,Safe,11,0.08955223880597014,7.0,11,0.6363636363636364
29,Kaitlyn Bristowe,6,27.0,3,Safe,11,0.10074626865671642,1.0,11,0.09090909090909091
29,Monica Aldama,6,27.0,3,Safe,7,0.10074626865671642,1.0,11,0.09090909090909091
29,Jeannie Mai,6,25.0,3,Safe,11,0.09328358208955224,6.0,11,0.5454545454545454
29,Chrishell Stause,7,26.0,3,Safe,8,0.1,5.0,10,0.5
29,Skai Jackson,7,27.0,3,Safe,10,0.10384615384615385,2.0,10,0.2
29,Justina Machado,7,26.0,3,Safe,11,0.1,5.0,10,0.5
29,Johnny Weir,7,27.0,3,Safe,10,0.10384615384615385,2.0,10,0.2
29,Nev Schulman,7,30.0,3,Safe,11,0.11538461538461539,1.0,10,0.1
29,AJ McLean,7,26.0,3,Safe,9,0.1,5.0,10,0.5
29,Nelly,7,27.0,3,Safe,11,0.10384615384615385,2.0,10,0.2
29,Kaitlyn Bristowe,7,24.0,3,Safe,11,0.09230769230769231,9.0,10,0.9
29,Monica Aldama,7,22.0,3,Eliminated,7,0.08461538461538462,10.0,10,1.0
29,Jeannie Mai,7,25.0,3,Safe,11,0.09615384615384616,8.0,10,0.8
29,Chrishell Stause,8,27.0,3,Eliminated,8,0.12162184076007344,5.0,8,0.625
29,Skai Jackson,8,26.9998,3,Safe,10,0.1216209398575493,7.0,8,0.875
29,Justina Machado,8,28.9998,3,Safe,11,0.13062996509903624,3.0,8,0.375
29,Johnny Weir,8,30.0,3,Safe,10,0.13513537862230382,1.0,8,0.125
29,Nev Schulman,8,30.0,3,Safe,11,0.13513537862230382,1.0,8,0.125
29,AJ McLean,8,27.0,3,Safe,9,0.12162184076007344,5.0,8,0.625
29,Nelly,8,24.0,3,Safe,11,0.10810830289784307,8.0,8,1.0
29,Kaitlyn Bristowe,8,28.0,3,Safe,11,0.1261263533808169,4.0,8,0.5
29,Skai Jackson,9,28.9998,3,Safe,10,0.15025865392188154,3.0,7,0.42857142857142855
29,Justina Machado,9,25.9998,3,Safe,11,0.13471454803957736,5.0,7,0.7142857142857143
29,Johnny Weir,9,30.0,3,Safe,10,0.15544105882304174,1.0,7,0.14285714285714285
29,Nev Schulman,9,28.9998,3,Safe,11,0.15025865392188154,3.0,7,0.42857142857142855
29,AJ McLean,9,24.9998,3,Eliminated,9,0.12953317941214265,6.0,7,0.8571428571428571
29,Nelly,9,24.0,3,Safe,11,0.1243528470584334,7.0,7,1.0
29,Kaitlyn Bristowe,9,30.0,3,Safe,11,0.15544105882304174,1.0,7,0.14285714285714285
29,Skai Jackson,10,28.5,3,Eliminated,10,0.16379310344827586,4.0,6,0.6666666666666666
29,Justina Machado,10,29.0,3,Safe,11,0.16666666666666666,3.0,6,0.5
29,Johnny Weir,10,28.5,3,Eliminated,10,0.16379310344827586,4.0,6,0.6666666666666666
29,Nev Schulman,10,30.0,3,Safe,11,0.1724137931034483,1.0,6,0.16666666666666666
29,Nelly,10,28.0,3,Safe,11,0.16091954022988506,6.0,6,1.0
29,Kaitlyn Bristowe,10,30.0,3,Safe,11,0.1724137931034483,1.0,6,0.16666666666666666
29,Justina Machado,11,30.0,3,Eliminated,11,0.25316455696202533,1.0,4,0.25
29,Nev Schulman,11,30.0,3,Eliminated,11,0.25316455696202533,1.0,4,0.25
29,Nelly,11,28.5,3,Eliminated,11,0.24050632911392406,4.0,4,1.0
29,Kaitlyn Bristowe,11,30.0,3,Eliminated,11,0.25316455696202533,1.0,4,0.25
30,Martin Kove,1,13.0,4,Safe,2,0.03551912568306011,15.0,15,1.0
30,Brian Austin Green,1,24.0,4,Safe,4,0.06557377049180328,9.0,15,0.6
30,Melora Hardin,1,26.0,4,Safe,9,0.07103825136612021,5.0,15,0.3333333333333333
30,Matt James,1,24.0,4,Safe,4,0.06557377049180328,9.0,15,0.6
30,"Mike ""The Miz"" Mizanin",1,24.0,4,Safe,7,0.06557377049180328,9.0,15,0.6
30,Suni Lee,1,28.0,4,Safe,9,0.07650273224043716,2.0,15,0.13333333333333333
30,Iman Shumpert,1,21.0,4,Safe,11,0.05737704918032787,14.0,15,0.9333333333333333
30,Cody Rigsby,1,24.0,4,Safe,11,0.06557377049180328,9.0,15,0.6
30,Melanie C,1,27.0,4,Safe,5,0.07377049180327869,4.0,15,0.26666666666666666
30,Jimmie Allen,1,22.0,4,Safe,8,0.060109289617486336,13.0,15,0.8666666666666667
30,Olivia Jade,1,25.0,4,Safe,8,0.06830601092896176,7.0,15,0.4666666666666667
30,JoJo Siwa,1,29.0,4,Safe,11,0.07923497267759563,1.0,15,0.06666666666666667
30,Christine Chiu,1,25.0,4,Safe,3,0.06830601092896176,7.0,15,0.4666666666666667
30,Kenya Moore,1,26.0,4,Safe,6,0.07103825136612021,5.0,15,0.3333333333333333
30,Amanda Kloots,1,28.0,4,Safe,11,0.07650273224043716,2.0,15,0.13333333333333333
30,Martin Kove,2,15.0,4,Eliminated,2,0.03896103896103896,15.0,15,1.0
30,Brian Austin Green,2,23.0,4,Safe,4,0.05974025974025974,13.0,15,0.8666666666666667
30,Melora Hardin,2,27.0,4,Safe,9,0.07012987012987013,5.0,15,0.3333333333333333
30,Matt James,2,22.0,4,Safe,4,0.05714285714285714,14.0,15,0.9333333333333333
30,"Mike ""The Miz"" Mizanin",2,26.0,4,Safe,7,0.06753246753246753,8.0,15,0.5333333333333333
30,Suni Lee,2,28.0,4,Safe,9,0.07272727272727272,4.0,15,0.26666666666666666
30,Iman Shumpert,2,25.0,4,Safe,11,0.06493506493506493,9.0,15,0.6
30,Cody Rigsby,2,24.0,4,Safe,11,0.06233766233766234,10.0,15,0.6666666666666666
30,Melanie C,2,30.0,4,Safe,5,0.07792207792207792,3.0,15,0.2
30,Jimmie Allen,2,27.0,4,Safe,8,0.07012987012987013,5.0,15,0.3333333333333333
30,Olivia Jade,2,27.0,4,Safe,8,0.07012987012987013,5.0,15,0.3333333333333333
30,JoJo Siwa,2,31.0,4,Safe,11,0.08051948051948052,2.0,15,0.13333333333333333
30,Christine Chiu,2,24.0,4,Safe,3,0.06233766233766234,10.0,15,0.6666666666666666
30,Kenya Moore,2,24.0,4,Safe,6,0.06233766233766234,10.0,15,0.6666666666666666
30,Amanda Kloots,2,32.0,4,Safe,11,0.08311688311688312,1.0,15,0.06666666666666667
30,Brian Austin Green,3,19.0,3,Safe,4,0.06375838926174497,12.0,14,0.8571428571428571
30,Melora Hardin,3,23.0,3,Safe,9,0.07718120805369127,4.0,14,0.2857142857142857
30,Matt James,3,20.0,3,Safe,4,0.06711409395973154,10.0,14,0.7142857142857143
30,"Mike ""The Miz"" Mizanin",3,22.0,3,Safe,7,0.0738255033557047,5.0,14,0.35714285714285715
30,Suni Lee,3,21.0,3,Safe,9,0.07046979865771812,7.0,14,0.5
30,Iman Shumpert,3,19.0,3,Safe,11,0.06375838926174497,12.0,14,0.8571428571428571
30,Cody Rigsby,3,18.0,3,Safe,11,0.06040268456375839,14.0,14,1.0
30,Melanie C,3,22.0,3,Safe,5,0.0738255033557047,5.0,14,0.35714285714285715
30,Jimmie Allen,3,20.0,3,Safe,8,0.06711409395973154,10.0,14,0.7142857142857143
30,Olivia Jade,3,24.0,3,Safe,8,0.08053691275167785,1.0,14,0.07142857142857142
30,JoJo Siwa,3,24.0,3,Safe,11,0.08053691275167785,1.0,14,0.07142857142857142
30,Christine Chiu,3,21.0,3,Eliminated,3,0.07046979865771812,7.0,14,0.5
30,Kenya Moore,3,21.0,3,Safe,6,0.07046979865771812,7.0,14,0.5
30,Amanda Kloots,3,24.0,3,Safe,11,0.08053691275167785,1.0,14,0.07142857142857142
30,Brian Austin Green,4,26.0,4,Eliminated,4,0.06235011990407674,13.0,13,1.0
30,Melora Hardin,4,36.5,4,Safe,9,0.08752997601918465,1.0,13,0.07692307692307693
30,Matt James,4,28.5,4,Eliminated,4,0.0683453237410072,12.0,13,0.9230769230769231
30,"Mike ""The Miz"" Mizanin",4,32.5,4,Safe,7,0.07793764988009592,7.0,13,0.5384615384615384
30,Suni Lee,4,34.0,4,Safe,9,0.0815347721822542,4.0,13,0.3076923076923077
30,Iman Shumpert,4,31.5,4,Safe,11,0.07553956834532374,9.0,13,0.6923076923076923
30,Cody Rigsby,4,29.0,4,Safe,11,0.06954436450839328,11.0,13,0.8461538461538461
30,Melanie C,4,33.0,4,Safe,5,0.07913669064748201,6.0,13,0.46153846153846156
30,Jimmie Allen,4,32.5,4,Safe,8,0.07793764988009592,7.0,13,0.5384615384615384
30,Olivia Jade,4,35.0,4,Safe,8,0.08393285371702638,2.0,13,0.15384615384615385
30,JoJo Siwa,4,35.0,4,Safe,11,0.08393285371702638,2.0,13,0.15384615384615385
30,Kenya Moore,4,29.5,4,Safe,6,0.07074340527577938,10.0,13,0.7692307692307693
30,Amanda Kloots,4,34.0,4,Safe,11,0.0815347721822542,4.0,13,0.3076923076923077
30,Melora Hardin,5,36.0,4,Safe,9,0.09350649350649351,3.0,11,0.2727272727272727
30,"Mike ""The Miz"" Mizanin",5,32.0,4,Safe,7,0.08311688311688312,9.0,11,0.8181818181818182
30,Suni Lee,5,36.0,4,Safe,9,0.09350649350649351,3.0,11,0.2727272727272727
30,Iman Shumpert,5,28.0,4,Safe,11,0.07272727272727272,11.0,11,1.0
30,Cody Rigsby,5,32.0,4,Safe,11,0.08311688311688312,9.0,11,0.8181818181818182
30,Melanie C,5,36.0,4,Eliminated,5,0.09350649350649351,3.0,11,0.2727272727272727
30,Jimmie Allen,5,34.0,4,Safe,8,0.08831168831168831,8.0,11,0.7272727272727273
30,Olivia Jade,5,36.0,4,Safe,8,0.09350649350649351,3.0,11,0.2727272727272727
30,JoJo Siwa,5,40.0,4,Safe,11,0.1038961038961039,1.0,11,0.09090909090909091
30,Kenya Moore,5,36.0,4,Safe,6,0.09350649350649351,3.0,11,0.2727272727272727
30,Amanda Kloots,5,39.0,4,Safe,11,0.1012987012987013,2.0,11,0.18181818181818182
30,Melora Hardin,6,34.0,4,Safe,9,0.09340659340659341,8.0,10,0.8
30,"Mike ""The Miz"" Mizanin",6,34.0,4,Safe,7,0.09340659340659341,8.0,10,0.8
30,Suni Lee,6,36.0,4,Safe,9,0.0989010989010989,5.0,10,0.5
30,Iman Shumpert,6,40.0,4,Safe,11,0.10989010989010989,1.0,10,0.1
30,Cody Rigsby,6,36.0,4,Safe,11,0.0989010989010989,5.0,10,0.5
30,Jimmie Allen,6,38.0,4,Safe,8,0.1043956043956044,3.0,10,0.3
30,Olivia Jade,6,36.0,4,Safe,8,0.0989010989010989,5.0,10,0.5
30,JoJo Siwa,6,40.0,4,Safe,11,0.10989010989010989,1.0,10,0.1
30,Kenya Moore,6,32.0,4,Eliminated,6,0.08791208791208792,10.0,10,1.0
30,Amanda Kloots,6,38.0,4,Safe,11,0.1043956043956044,3.0,10,0.3
30,Melora Hardin,7,38.0,4,Safe,9,0.1162079510703364,3.0,9,0.3333333333333333
30,"Mike ""The Miz"" Mizanin",7,32.0,4,Eliminated,7,0.09785932721712538,9.0,9,1.0
30,Suni Lee,7,34.0,4,Safe,9,0.10397553516819572,6.0,9,0.6666666666666666
